,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
27154,111594834,51,132,3901,117580,370,0,76.49019608,132.4095725,1420,0,890.7575758,627.4676978,1088.589818,1.639860856,613158.4286,2115048.448,10035675,7,101592671,2031853.42,3417695.459,10035675,2105,111594834,851868.9618,2456962.817,10038161,7,0,1020,2640,0.457010402,1.182850453,0,1420,660.2282609,649.8473483,422301.576,0,0,0,1,2,663.8360656,76.49019608,890.7575758,65535,21,2801305.889,4944289.724,13014691,1155,9597819.444,1248020.043,10035675,6269932,0
27155,119136216,132,402,2975,400877,299,0,22.53787879,78.76551395,1420,0,997.2064677,612.5110165,3389.834037,4.482264234,223520.1051,1319521.382,10072690,28,109134488,833087.6947,2421532.892,10072690,442,119136216,297097.7955,1521546.96,10101034,29,0,2640,8040,1.107975429,3.374288806,0,1420,754.8654206,679.0405717,461096.098,0,0,0,1,3,756.2790262,22.53787879,997.2064677,65535,19,3227650.111,6655167.348,18155895,1092,10009587.11,43386.57072,10072690,9909389,0
27156,110671921,96,313,2982,315536,299,0,31.0625,91.29879373,1420,0,1008.102236,610.4433307,2878.038053,3.695607669,271254.7083,1436448.02,10054176,30,100656039,1059537.253,2656715.091,10054176,348,110671921,354717.6955,1640619.098,10085373,30,0,1920,6260,0.867428695,2.828178974,0,1420,776.8756098,677.6043928,459147.7131,0,0,0,1,3,778.7750611,31.0625,1008.102236,65535,18,3812697.875,7250421.831,18358387,1059,10021214.88,18538.93984,10054176,9998950,0
27157,111326562,106,301,2978,273164,299,0,28.09433962,87.20294101,1420,0,907.5215947,647.2366417,2480.468228,3.655910977,274203.3547,1439528.236,10108262,0,101214852,963950.9714,2538873.563,10091511,574,111326562,371088.54,1674431.782,10110952,0,0,2120,6020,0.952153719,2.703757258,0,1420,676.8210784,678.8477192,460834.2259,0,0,0,1,2,678.4840295,28.09433962,907.5215947,65535,18,3898621.125,7371827.758,18415206,1088,10017109.25,64713.73779,10108262,9897972,0
27158,110756353,101,346,2982,335531,299,0,29.52475248,89.24366578,1420,0,969.7427746,626.5773235,3056.375466,4.035885869,248332.63,1391594.469,10042625,0,100739647,1007396.47,2636470.331,10042625,1654,110756353,321032.9072,1582935.462,10044893,0,0,2020,6920,0.911911572,3.123974297,0,1420,755.6116071,678.7355767,460681.983,0,0,0,1,3,757.3020134,29.52475248,969.7427746,65535,18,2573927.333,5577716.511,16074322,1376,9732227,781219.7735,10042625,7663248,0
27159,111154024,83,223,3279,203898,299,0,39.5060241,101.4026475,1420,0,914.3408072,638.9712244,1863.873142,2.752936772,364439.423,1660881.403,10045490,0,101105551,1232994.524,2842635.207,10014729,430,111154024,500693.8018,1953942.341,10046782,0,0,1660,4460,0.746711608,2.006225164,0,1420,674.8469055,672.1116703,451734.0974,0,0,0,1,2,677.0522876,39.5060241,914.3408072,65535,19,2697596.222,5804366.043,16638421,1003,9652686.111,790764.1147,10045490,7599008,0
27160,110643486,50,147,912,143465,517,0,18.24,86.2075237,1420,0,975.952381,629.5545319,1304.884772,1.780493431,564507.5816,2311683.179,10073937,0,110615734,2257463.959,4220763.541,10075384,688,110643486,757832.0959,2653581.522,10076596,0,0,1000,2956,0.451901886,1.328591545,0,1420,729.1767677,687.025978,472004.6945,0,1,0,0,2,732.8781726,18.24,975.952381,65535,14,37976.90909,120946.7964,402643,1111,10020442.64,23869.7131,10073937,9999210,0
27161,4234,0,2,0,31,0,0,0,0,31,0,15.5,21.92031022,7321.681625,472.3665564,4234,0,4234,4234,0,0,0,0,0,4234,4234,0,4234,4234,1,0,40,0,472.3665564,0,31,20.66666667,17.89785834,320.3333333,0,0,0,1,0,31,0,15.5,65535,0,0,0,0,0,0,0,0,0,0
27162,545,0,2,0,0,0,0,0,0,0,0,0,0,0,3669.724771,545,0,545,545,0,0,0,0,0,545,545,0,545,545,0,0,40,0,3669.724771,0,0,0,0,0,1,0,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27163,110998905,32,79,928,69228,517,0,29,108.4777367,1420,0,876.3037975,664.6279344,632.042271,1.000009865,1009080.955,3026293.662,10121138,25,110971980,3579741.29,4876209.226,10122297,1730,110998905,1423062.885,3518643.453,10122833,25,0,640,1596,0.288291132,0.711718733,0,1420,626.3928571,681.5866936,464560.4208,0,1,0,0,2,632.036036,29,876.3037975,65535,14,44214.81818,141867.1523,471959,1035,10046443.27,37146.62781,10121138,9996818,0
27164,4822,1,1,0,31,0,0,0,0,31,31,31,0,6428.86769,414.7656574,4822,0,4822,4822,0,0,0,0,0,0,0,0,0,0,1,20,20,207.3828287,207.3828287,0,31,20.66666667,17.89785834,320.3333333,0,0,0,1,1,31,0,31,65535,0,0,0,0,0,0,0,0,0,0
27165,774,1,1,0,0,0,0,0,0,0,0,0,0,0,2583.979328,774,0,774,774,0,0,0,0,0,0,0,0,0,0,0,20,20,1291.989664,1291.989664,0,0,0,0,0,1,0,0,1,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27166,70713910,6,7,123,138,46,0,20.5,23.11493024,46,0,19.71428571,24.58803426,3.690928701,0.183839361,5892825.833,18814293.23,65514584,62,70279406,14055881.2,28820900.18,65514584,1496,70713848,11785641.33,26521561.56,65804788,1342,1,120,140,0.084848936,0.098990425,0,46,21.92857143,23.08000895,532.6868132,0,0,0,1,1,23.61538462,20.5,19.71428571,65535,3,434504,0,434504,434504,65514584,0,65514584,65514584,0
27167,61039667,4,7,92,532,46,0,23,26.55811238,294,0,76,109.2031746,10.22286049,0.180210682,6103966.7,19176757.87,60681496,939,60999308,20333102.67,34944275.59,60682942,15895,60775269,10129211.5,24766509.99,60683630,2102,1,80,140,0.065531157,0.114679525,0,294,76.5,109.7207198,12038.63636,0,0,0,1,1,83.45454545,23,76,65535,2,57700,0,57700,57700,60681496,0,60681496,60681496,0
27168,61191416,3,5,46,568,46,0,15.33333333,26.55811238,263,0,113.6,135.8686866,10.03408713,0.130737292,8741630.857,22910070.01,60696372,1631,60956444,30478222,42734917.56,60696372,260072,60968388,15242097,30436254.11,60896472,1631,1,60,100,0.049026484,0.081710807,0,263,97.44444444,124.5954565,15524.02778,0,0,0,1,1,109.625,15.33333333,113.6,65535,1,234972,0,234972,234972,60696372,0,60696372,60696372,0
27169,60974112,3,5,46,138,46,0,15.33333333,26.55811238,46,0,27.6,25.19523765,3.017674124,0.131203223,8710587.429,22830923,60485769,1294,60750475,30375237.5,42582722.02,60485769,264706,60738321,15184580.25,30338280.36,60691998,1294,1,60,100,0.049201209,0.082002014,0,46,25.55555556,24.24412873,587.7777778,0,0,0,1,1,28.75,15.33333333,27.6,65535,1,223637,0,223637,223637,60485769,0,60485769,60485769,0
27170,60971174,3,5,46,138,46,0,15.33333333,26.55811238,46,0,27.6,25.19523765,3.017819536,0.131209545,8710167.714,22834445.27,60493403,1222,60753193,30376596.5,42591596.21,60493403,259790,60751051,15187762.75,30335159.04,60690496,2547,1,60,100,0.049203579,0.082005966,0,46,25.55555556,24.24412873,587.7777778,0,0,0,1,1,28.75,15.33333333,27.6,65535,1,217981,0,217981,217981,60493403,0,60493403,60493403,0
27171,119850224,84,240,2686,220234,299,0,31.97619048,92.51479546,1420,0,917.6416667,641.4288417,1859.98818,2.703374171,371053.3251,1716201.595,10085672,0,109850615,1323501.386,3020135.432,10085672,1582,119850224,501465.3724,1990066.3,10088579,0,0,1680,4800,0.700874785,2.002499386,0,1420,685.9107692,676.5933741,457778.5939,0,0,0,1,2,688.0277778,31.97619048,917.6416667,65535,18,2243206.8,5032486.604,14881444,1034,9741753,807173.999,10085672,7463601,0
27172,39745455,3,6,3,1,1,1,1,0,1,0,0.166666667,0.40824829,0.100640438,0.226440986,4968181.875,5311638.677,10075137,854,20106430,10053215,32210.1281,10075991,10030439,39745455,7949091,4446459.439,10076517,1543,0,60,120,0.075480329,0.150960657,0,1,0.5,0.527046277,0.277777778,0,0,0,1,2,0.555555556,1,0.166666667,65535,3,1167.333333,348.7037902,1543,854,10037859,33830.90243,10075137,10009106,0
27173,1124,1,1,0,0,0,0,0,0,0,0,0,0,0,1779.359431,1124,0,1124,1124,0,0,0,0,0,0,0,0,0,0,0,20,20,889.6797153,889.6797153,0,0,0,0,0,0,0,0,1,1,0,0,0,64240,0,0,0,0,0,0,0,0,0,0
27174,69820575,6,7,123,138,46,0,20.5,23.11493024,46,0,19.71428571,24.58803426,3.738153116,0.186191535,5818381.25,18953747.64,65934198,446,69563310,13912662,29112193.84,65934198,3305,69818110,11636351.67,26742806.71,66154504,1275,1,120,140,0.085934554,0.10025698,0,46,21.92857143,23.08000895,532.6868132,0,0,0,1,1,23.61538462,20.5,19.71428571,65535,3,257265,0,257265,257265,65934198,0,65934198,65934198,0
27175,97437,1,1,0,0,0,0,0,0,0,0,0,0,0,20.52608352,97437,0,97437,97437,0,0,0,0,0,0,0,0,0,0,0,20,20,10.26304176,10.26304176,0,0,0,0,0,0,0,0,1,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27176,68502124,26,62,4867,43249,1460,0,187.1923077,412.2377973,1420,0,697.5645161,679.9836454,702.4015781,1.2846317,787380.7356,6822988.156,63645374,0,68436240,2737449.6,12698892.54,63645870,0,68143556,1117107.475,8146014.434,63646808,29,1,520,1240,0.379550275,0.905081425,0,1460,542.011236,651.9431182,425029.8294,0,0,0,1,2,548.1704545,187.1923077,697.5645161,65535,13,4453973,0,4453973,4453973,63645374,0,63645374,63645374,0
27177,63961425,8,12,815,338,517,0,101.875,176.0644667,156,0,28.16666667,45.99967062,18.02649019,0.312688468,3366390.789,14516988.61,63313371,1245,63943309,9134758.429,23891547.47,63315124,4280,63680577,5789143.364,19079145.67,63314788,2511,0,160,256,0.125075387,0.187613081,0,517,54.9047619,116.0839803,13475.49048,0,1,0,0,1,57.65,101.875,28.16666667,65535,5,328833,0,328833,328833,63313371,0,63313371,63313371,0
27178,5685700,4,5,77,92,46,0,19.25,23.05609102,46,0,18.4,25.19523765,29.72369277,1.58291855,710712.5,1852115.973,5289828,973,5460684,1820228,3005830.098,5289828,5294,5681379,1420344.75,2720579.008,5499685,1017,1,80,100,0.703519356,0.879399194,0,46,21.5,23.10002405,533.6111111,0,0,0,1,1,23.88888889,19.25,18.4,65535,2,225016,0,225016,225016,5289828,0,5289828,5289828,0
27179,5813860,4,5,77,92,46,0,19.25,23.05609102,46,0,18.4,25.19523765,29.06846742,1.548024892,726732.5,1848377.546,5292766,615,5591533,1863844.333,2973192.646,5292766,1916,5813245,1453311.25,2695203.445,5491068,1424,1,80,100,0.688011063,0.860013829,0,46,21.5,23.10002405,533.6111111,0,0,0,1,1,23.88888889,19.25,18.4,65535,2,222327,0,222327,222327,5292766,0,5292766,5292766,0
27180,134332,1,1,0,0,0,0,0,0,0,0,0,0,0,14.88848525,134332,0,134332,134332,0,0,0,0,0,0,0,0,0,0,0,20,20,7.444242623,7.444242623,0,0,0,0,0,0,0,0,1,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27181,17084,1,1,0,0,0,0,0,0,0,0,0,0,0,117.0686022,17084,0,17084,17084,0,0,0,0,0,0,0,0,0,0,0,20,20,58.5343011,58.5343011,0,0,0,0,0,0,0,0,1,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27182,69775359,6,7,123,138,46,0,20.5,23.11493024,46,0,19.71428571,24.58803426,3.740575523,0.186312191,5814613.25,18662205.96,64956308,844,69553102,13910620.4,28588510.82,64956308,3347,69772856,11628809.33,26281251.69,65157862,2664,1,120,140,0.085990242,0.100321949,0,46,21.92857143,23.08000895,532.6868132,0,0,0,1,1,23.61538462,20.5,19.71428571,65535,3,222257,0,222257,222257,64956308,0,64956308,64956308,0
27183,18073,1,1,0,0,0,0,0,0,0,0,0,0,0,110.6623139,18073,0,18073,18073,0,0,0,0,0,0,0,0,0,0,0,20,20,55.33115697,55.33115697,0,0,0,0,0,0,0,0,1,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27184,119648784,14,18,434,1883,423,0,31,112.8259381,1420,0,104.6111111,343.1911042,19.36501085,0.267449438,3859638.194,4918771.451,10165323,90,111112792,8547137.846,3715179.728,10166899,3037,119648784,7038163.765,4649335.843,10166861,90,0,280,376,0.117009129,0.150440309,0,1420,70.21212121,263.1244665,69234.48485,0,1,0,0,1,72.40625,31,104.6111111,65535,12,34928.18182,111082.8119,369854,1081,10067434.91,52102.62865,10165323,10004486,0
27185,1641,1,1,0,0,0,0,0,0,0,0,0,0,0,1218.769043,1641,0,1641,1641,0,0,0,0,0,0,0,0,0,0,0,20,20,609.3845216,609.3845216,0,0,0,0,0,0,0,0,1,1,0,0,0,64240,0,0,0,0,0,0,0,0,0,0
27186,67944444,6,6,123,138,46,0,20.5,23.11493024,46,0,23,25.19523765,3.841373696,0.176614883,6176767.636,19443112.09,64757080,405,67697059,13539411.8,28650613.99,64757080,405,67853085,13570617,28762286.29,64978154,1353,1,120,120,0.088307441,0.088307441,0,46,23.61538462,23.10677556,533.9230769,0,0,0,1,1,25.58333333,20.5,23,65535,3,247385,0,247385,247385,64757080,0,64757080,64757080,0
27187,22903,2,1,0,0,0,0,0,0,0,0,0,0,0,130.9872069,11451.5,16118.49908,22849,54,22849,22849,0,22849,22849,0,0,0,0,0,0,40,20,87.32480461,43.66240231,0,0,0,0,0,0,0,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27188,70098814,6,7,123,138,46,0,20.5,23.11493024,46,0,19.71428571,24.58803426,3.72331549,0.185452496,5841567.833,18588885.62,64720955,359,69815356,13963071.2,28441287.72,64720955,3010,70096615,11682769.17,26178948.41,64977445,359,1,120,140,0.08559346,0.099859036,0,46,21.92857143,23.08000895,532.6868132,0,0,0,1,1,23.61538462,20.5,19.71428571,65535,3,283458,0,283458,283458,64720955,0,64720955,64720955,0
27189,70123965,6,6,123,138,46,0,20.5,23.11493024,46,0,23,25.19523765,3.721980068,0.17112552,6374905.909,19411462.29,64755496,287,69874541,13974908.2,28454191.68,64755496,796,69924968,13984993.6,28585292.88,64982445,1628,1,120,120,0.08556276,0.08556276,0,46,23.61538462,23.10677556,533.9230769,0,0,0,1,1,25.58333333,20.5,23,65535,3,249424,0,249424,249424,64755496,0,64755496,64755496,0
27190,59978,1,1,0,0,0,0,0,0,0,0,0,0,0,33.34556004,59978,0,59978,59978,0,0,0,0,0,0,0,0,0,0,0,20,20,16.67278002,16.67278002,0,0,0,0,0,0,0,0,1,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27191,51946,2,1,0,0,0,0,0,0,0,0,0,0,0,57.75228122,25973,34649.64649,50474,1472,50474,50474,0,50474,50474,0,0,0,0,0,0,40,20,38.50152081,19.25076041,0,0,0,0,0,0,0,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27192,65049405,1,5,0,169,0,0,0,0,77,0,33.8,33.34966267,2.598025301,0.092237585,13009881,28954192.01,64804491,1368,0,0,0,0,0,65049405,16262351.25,32500025.67,65012388,1368,1,20,100,0.015372931,0.076864654,0,77,30.71428571,30.75014518,945.5714286,0,0,0,1,5,35.83333333,0,33.8,65535,0,231924,0,231924,231924,64804491,0,64804491,64804491,0
27193,62595,2,2,46,0,46,0,23,32.52691193,0,0,0,0,734.8829779,63.90286764,20865,30176.76883,55602,1121,6993,6993,0,6993,6993,56723,56723,0,56723,56723,0,40,40,31.95143382,31.95143382,0,46,9.2,20.57182539,423.2,0,0,0,1,1,11.5,23,0,65535,1,0,0,0,0,0,0,0,0,0
27194,19414,0,2,0,215,0,0,0,0,184,31,107.5,108.1873375,11074.48233,103.0184403,19414,0,19414,19414,0,0,0,0,0,19414,19414,0,19414,19414,0,0,16,0,103.0184403,31,184,82,88.33459119,7803,0,0,0,0,0,123,0,107.5,-1,0,0,0,0,0,0,0,0,0,0
27195,40135,0,2,0,382,0,0,0,0,343,39,191,214.9604615,9517.877165,49.83181762,40135,0,40135,40135,0,0,0,0,0,40135,40135,0,40135,40135,0,0,16,0,49.83181762,39,343,140.3333333,175.5144818,30805.33333,0,0,0,0,0,210.5,0,191,-1,0,0,0,0,0,0,0,0,0,0
27196,60522,0,2,0,208,0,0,0,0,163,45,104,83.43860018,3436.766796,33.04583457,60522,0,60522,60522,0,0,0,0,0,60522,60522,0,60522,60522,0,0,16,0,33.04583457,45,163,84.33333333,68.12733176,4641.333333,0,0,0,0,0,126.5,0,104,-1,0,0,0,0,0,0,0,0,0,0
27197,21220,0,2,0,125,0,0,0,0,91,34,62.5,40.30508653,5890.66918,94.25070688,21220,0,21220,21220,0,0,0,0,0,21220,21220,0,21220,21220,0,0,16,0,94.25070688,34,91,53,32.90896534,1083,0,0,0,0,0,79.5,0,62.5,-1,0,0,0,0,0,0,0,0,0,0
27198,35688,0,2,0,96,0,0,0,0,56,40,48,11.3137085,2689.979825,56.04124636,35688,0,35688,35688,0,0,0,0,0,35688,35688,0,35688,35688,0,0,16,0,56.04124636,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,68,0,48,-1,0,0,0,0,0,0,0,0,0,0
27199,35375,0,2,0,144,0,0,0,0,102,42,72,42.42640687,4070.671378,56.53710247,35375,0,35375,35375,0,0,0,0,0,35375,35375,0,35375,35375,0,0,16,0,56.53710247,42,102,62,34.64101615,1200,0,0,0,0,0,93,0,72,-1,0,0,0,0,0,0,0,0,0,0
27200,17231,0,2,0,102,0,0,0,0,59,43,51,11.3137085,5919.563577,116.0698741,17231,0,17231,17231,0,0,0,0,0,17231,17231,0,17231,17231,0,0,16,0,116.0698741,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,72.5,0,51,-1,0,0,0,0,0,0,0,0,0,0
27201,33600,0,2,0,104,0,0,0,0,66,38,52,19.79898987,3095.238095,59.52380952,33600,0,33600,33600,0,0,0,0,0,33600,33600,0,33600,33600,0,0,16,0,59.52380952,38,66,47.33333333,16.16580754,261.3333333,0,0,0,0,0,71,0,52,-1,0,0,0,0,0,0,0,0,0,0
27202,30824,0,2,0,175,0,0,0,0,128,47,87.5,57.27564928,5677.394238,64.88450558,30824,0,30824,30824,0,0,0,0,0,30824,30824,0,30824,30824,0,0,16,0,64.88450558,47,128,74,46.7653718,2187,0,0,0,0,0,111,0,87.5,-1,0,0,0,0,0,0,0,0,0,0
27203,45498,0,2,0,98,0,0,0,0,57,41,49,11.3137085,2153.940833,43.95797617,45498,0,45498,45498,0,0,0,0,0,45498,45498,0,45498,45498,0,0,16,0,43.95797617,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,69.5,0,49,-1,0,0,0,0,0,0,0,0,0,0
27204,27164,0,2,0,359,0,0,0,0,312,47,179.5,187.383297,13216.0212,73.62685908,27164,0,27164,27164,0,0,0,0,0,27164,27164,0,27164,27164,0,0,16,0,73.62685908,47,312,135.3333333,152.9978213,23408.33333,0,0,0,0,0,203,0,179.5,-1,0,0,0,0,0,0,0,0,0,0
27205,48135,0,2,0,102,0,0,0,0,59,43,51,11.3137085,2119.040199,41.54980783,48135,0,48135,48135,0,0,0,0,0,48135,48135,0,48135,48135,0,0,16,0,41.54980783,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,72.5,0,51,-1,0,0,0,0,0,0,0,0,0,0
27206,14874,0,2,0,229,0,0,0,0,184,45,114.5,98.28784258,15395.99301,134.462821,14874,0,14874,14874,0,0,0,0,0,14874,14874,0,14874,14874,0,0,16,0,134.462821,45,184,91.33333333,80.25168742,6440.333333,0,0,0,0,0,137,0,114.5,-1,0,0,0,0,0,0,0,0,0,0
27207,27566,0,2,0,145,0,0,0,0,98,47,72.5,36.06244584,5260.103025,72.55314518,27566,0,27566,27566,0,0,0,0,0,27566,27566,0,27566,27566,0,0,16,0,72.55314518,47,98,64,29.44486373,867,0,0,0,0,0,96,0,72.5,-1,0,0,0,0,0,0,0,0,0,0
27208,39649,0,2,0,185,0,0,0,0,142,43,92.5,70.00357134,4665.943656,50.44263411,39649,0,39649,39649,0,0,0,0,0,39649,39649,0,39649,39649,0,0,16,0,50.44263411,43,142,76,57.15767665,3267,0,0,0,0,0,114,0,92.5,-1,0,0,0,0,0,0,0,0,0,0
27209,28441,0,2,0,162,0,0,0,0,132,30,81,72.12489168,5696.00225,70.32101544,28441,0,28441,28441,0,0,0,0,0,28441,28441,0,28441,28441,0,0,16,0,70.32101544,30,132,64,58.88972746,3468,0,0,0,0,0,96,0,81,-1,0,0,0,0,0,0,0,0,0,0
27210,5747926,5,8,861,840,549,0,172.2,231.8031492,661,0,105,233.2264381,295.9328286,2.261685345,478993.8333,1336379.848,4702755,868,876348,219087,306475.6008,655707,2637,5747926,821132.2857,1851918.587,5010991,2641,0,100,176,0.869878979,1.391806366,0,661,121.5,219.3496506,48114.26923,0,1,0,0,1,130.8461538,172.2,105,65535,3,0,0,0,0,0,0,0,0,0
27211,128234,2,1,53,0,53,0,26.5,37.4766594,0,0,0,0,413.3069233,23.39473151,64117,90120.75926,127842,392,392,392,0,392,392,0,0,0,0,0,0,40,20,15.59648767,7.798243835,0,53,13.25,26.5,702.25,0,0,0,1,0,17.66666667,26.5,0,63400,1,0,0,0,0,0,0,0,0,0
27212,20431,0,2,0,203,0,0,0,0,164,39,101.5,88.38834765,9935.881748,97.89046057,20431,0,20431,20431,0,0,0,0,0,20431,20431,0,20431,20431,0,0,16,0,97.89046057,39,164,80.66666667,72.16878365,5208.333333,0,0,0,0,0,121,0,101.5,-1,0,0,0,0,0,0,0,0,0,0
27213,12242,0,2,0,404,0,0,0,0,360,44,202,223.4457429,33001.1436,163.371998,12242,0,12242,12242,0,0,0,0,0,12242,12242,0,12242,12242,0,0,16,0,163.371998,44,360,149.3333333,182.4426851,33285.33333,0,0,0,0,0,224,0,202,-1,0,0,0,0,0,0,0,0,0,0
27214,111172924,127,512,1706,551768,283,0,13.43307087,60.22847907,1420,0,1077.671875,572.2398312,4978.496383,5.747802406,174252.232,1215555.95,10029720,28,101151866,802792.5873,2496851.138,10031159,1824,111172924,217559.5382,1357290.741,10072846,28,0,2540,10240,1.142364484,4.605437921,0,1420,864.8046875,666.4181633,444113.1684,0,0,0,1,4,866.1580595,13.43307087,1077.671875,65535,15,1486012.7,4695061.524,14848392,850,9631189.8,1231691.377,10029720,6125777,0
27215,70999125,6,6,123,138,46,0,20.5,23.11493024,46,0,23,25.19523765,3.676101642,0.169016167,6454465.909,19507930.43,65084352,464,70770662,14154132.4,28557516.72,65084352,464,70844109,14168821.8,28680725.81,65298258,1978,1,120,120,0.084508084,0.084508084,0,46,23.61538462,23.10677556,533.9230769,0,0,0,1,1,25.58333333,20.5,23,65535,3,244783.5,23080.67244,261104,228463,35176514.5,42296069.41,65084352,5268677,0
27216,9359,2,1,0,0,0,0,0,0,0,0,0,0,0,320.547067,4679.5,6545.687473,9308,51,9308,9308,0,9308,9308,0,0,0,0,0,0,40,20,213.6980447,106.8490223,0,0,0,0,0,0,0,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27217,71013625,6,7,123,138,46,0,20.5,23.11493024,46,0,19.71428571,24.58803426,3.675351033,0.183063461,5917802.083,18660032.17,64988279,544,70688939,14137787.8,28508899.8,64988279,1261,71012908,11835484.67,26222543.65,65188621,2633,1,120,140,0.084490828,0.098572633,0,46,21.92857143,23.08000895,532.6868132,0,0,0,1,1,23.61538462,20.5,19.71428571,65535,3,336627,16887.12415,348568,324686,35081901.5,42294004.66,64988279,5175524,0
27218,125551,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,246.9116136,23.89467228,62775.5,87442.94588,124607,944,944,944,0,944,944,0,0,0,0,0,0,40,20,15.92978152,7.964890762,0,31,7.75,15.5,240.25,0,0,0,1,0,10.33333333,15.5,0,65535,1,0,0,0,0,0,0,0,0,0
27219,117143456,14,16,1013,435,502,0,72.35714286,181.8108092,217,0,27.1875,74.09563078,12.36091242,0.256096252,4039429.517,4712917.25,10181606,960,109650975,8434690.385,3117859.701,10183383,623957,117143456,7809563.733,3679884.716,10183279,1042,0,280,320,0.119511584,0.136584668,0,502,46.74193548,132.849029,17648.86452,0,0,0,1,1,48.3,72.35714286,27.1875,65535,12,876093.0909,1949634.627,5070559,995,9773224.727,763654.9017,10181606,7490479,0
27220,110664327,18,25,882,12144,450,0,49,140.8745792,1420,0,485.76,636.141512,117.7073078,0.388562432,2634864.929,4342489.911,10063603,40,110640144,6508243.765,4642842.807,10065066,2267,110664327,4611013.625,4931468.491,10064467,40,0,360,516,0.162654041,0.225908391,0,1420,296.0454545,531.2468858,282223.2537,0,1,0,0,1,302.9302326,49,485.76,65535,12,252434.5455,635507.9664,2059040,864,9807863.818,641948.1223,10063603,7885966,0
27221,6012046,2,2,0,0,0,0,0,0,0,0,0,0,0,0.665330904,2004015.333,3463631.154,6003471,1728,6003471,6003471,0,6003471,6003471,6847,6847,0,6847,6847,0,40,56,0.332665452,0.332665452,0,0,0,0,0,0,1,0,0,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27222,5827629,2,2,0,0,0,0,0,0,0,0,0,0,0,0.686385492,1942543,3355544.503,5817192,4709,5817192,5817192,0,5817192,5817192,5728,5728,0,5728,5728,0,40,56,0.343192746,0.343192746,0,0,0,0,0,0,1,0,0,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27223,4876,1,1,0,0,0,0,0,0,0,0,0,0,0,410.1722724,4876,0,4876,4876,0,0,0,0,0,0,0,0,0,0,0,20,20,205.0861362,205.0861362,0,0,0,0,0,0,0,0,1,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27224,6050,1,1,0,0,0,0,0,0,0,0,0,0,0,330.5785124,6050,0,6050,6050,0,0,0,0,0,0,0,0,0,0,0,20,20,165.2892562,165.2892562,0,0,0,0,0,0,0,0,1,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27225,6374611,2,2,0,0,0,0,0,0,0,0,0,0,0,0.62748927,2124870.333,3668969.158,6361427,1553,6361427,6361427,0,6361427,6361427,11631,11631,0,11631,11631,0,40,56,0.313744635,0.313744635,0,0,0,0,0,0,1,0,0,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27226,6836513,2,2,0,0,0,0,0,0,0,0,0,0,0,0.5850936,2278837.667,3940455.922,6828884,2530,6828884,6828884,0,6828884,6828884,5099,5099,0,5099,5099,0,40,56,0.2925468,0.2925468,0,0,0,0,0,0,1,0,0,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
27227,5062,1,1,0,0,0,0,0,0,0,0,0,0,0,395.1007507,5062,0,5062,5062,0,0,0,0,0,0,0,0,0,0,0,20,20,197.5503753,197.5503753,0,0,0,0,0,0,0,0,1,1,0,0,0,65535,0,0,0,0,0,0,0,0,0,0
