,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
14847,38298727,209,112,0,175519,0,0,0,0,2920,319,1567.133929,415.9086545,4582.893839,8.381479625,119683.5219,382761.5669,5470953,2,38144671,183387.8413,474160.9689,5584338,2,38248300,344579.2793,621614.3463,5471388,6,0,5748,2240,5.457100441,2.924379184,0,2920,549.6242236,787.6029637,620318.4284,0,0,0,1,0,551.3364486,0,1567.133929,5840,0,20137052,0,20137052,20137052,5470953,0,5470953,5470953,1
14848,311683,0,2,0,0,0,0,0,0,0,0,0,0,0,6.416776019,311683,0,311683,311683,0,0,0,0,0,311683,311683,0,311683,311683,0,0,40,0,6.416776019,0,0,0,0,0,1,0,0,1,0,0,0,0,5840,0,0,0,0,0,0,0,0,0,1
14849,25849606,6,3,716,0,358,0,119.3333333,184.8704051,0,0,0,0,27.69868136,0.348167783,3231200.75,8700539.813,24756281,9,25176225,5035245,11172998.97,25021758,9,1093325,546662.5,396684.7829,827161,266164,0,128,76,0.232111855,0.116055928,0,358,71.6,150.9460536,22784.71111,0,1,0,0,0,79.55555556,119.3333333,0,65177,2,0,0,0,0,0,0,0,0,1
14850,26791364,13,6,1122,261,187,0,86.30769231,97.02953555,261,0,43.5,106.5528038,51.62111194,0.70918375,1488409.111,3183316.015,12377358,4,21932695,1827724.583,3777509.69,12718941,4,26791364,5358272.8,4412833.429,12377358,200687,0,268,144,0.485230987,0.223952763,0,261,69.15,97.95287535,9594.765789,0,1,0,0,0,72.78947368,86.30769231,43.5,6432,6,2194787,2819981.441,4188815,200759,8701145,5198950.283,12377358,5024932,1
14851,119874037,248,127,10,1201,5,0,0.040322581,0.4481034,32,0,9.456692913,5.977146829,10.10227094,3.128283733,320518.8155,600547.3583,3516870,4,117697635,476508.6437,758850.7178,3696821,4,119874037,951381.246,859081.5178,3676337,72834,0,4960,2540,2.068838309,1.059445424,0,32,3.220744681,5.658899349,32.02314184,0,0,0,1,0,3.229333333,0.040322581,9.456692913,64189,2,0,0,0,0,0,0,0,0,1
14852,114460831,8,1,12,3,3,1,1.5,0.9258201,3,3,3,0,0.131049197,0.078629518,14307603.88,23273193.44,55451879,9,114452313,16350330.43,24350967.64,55451879,9,0,0,0,0,0,0,64,8,0.069892905,0.008736613,1,3,1.8,1.032795559,1.066666667,0,0,0,0,0,2,1.5,3,-1,8,437632,757984.4045,1312877,9,37487639.67,24607020.38,55451879,9440630,1
14853,465766,8,4,716,1765,358,0,89.5,165.7217979,1765,0,441.25,882.5,5326.70912,25.76401025,42342.36364,93371.03468,283710,7,465756,66536.57143,120484.2724,303246,7,465030,155010,132678.7352,284389,19261,0,168,96,17.17600684,8.588003418,0,1765,190.8461538,491.4318953,241505.3077,0,1,0,0,0,206.75,89.5,441.25,65177,2,0,0,0,0,0,0,0,0,1
14854,51953,0,2,0,0,0,0,0,0,0,0,0,0,0,38.49633322,51953,0,51953,51953,0,0,0,0,0,51953,51953,0,51953,51953,0,0,40,0,38.49633322,0,0,0,0,0,1,0,0,1,0,0,0,0,65177,0,0,0,0,0,0,0,0,0,1
14855,835212,8,4,716,1765,358,0,89.5,165.7217979,1765,0,441.25,882.5,2970.503297,14.36760966,75928.36364,137101.9478,335920,5,835197,119313.8571,250601.6255,670445,5,834539,278179.6667,98909.65146,335920,163971,0,168,96,9.578406441,4.78920322,0,1765,190.8461538,491.4318953,241505.3077,0,1,0,0,0,206.75,89.5,441.25,65177,2,0,0,0,0,0,0,0,0,1
14856,209258,0,3,0,0,0,0,0,0,0,0,0,0,0,14.33636946,104629,84280.05725,164224,45034,0,0,0,0,0,209258,104629,84280.05725,164224,45034,0,0,60,0,14.33636946,0,0,0,0,0,1,0,0,1,0,0,0,0,65177,0,0,0,0,0,0,0,0,0,1
14857,5464326,7,5,706,1579,353,0,100.8571429,172.2463629,1579,0,315.8,706.1502673,418.1668517,2.196062241,496756.9091,1505726.889,5030410,8,433908,72318,112360.0455,232711,8,5464326,1366081.5,2444412.395,5030743,31596,0,148,116,1.281036307,0.915025934,0,1579,175.7692308,441.6660039,195068.859,0,1,0,0,0,190.4166667,100.8571429,315.8,6432,2,0,0,0,0,0,0,0,0,1
14858,94979794,4,4,36,20,9,9,9,0,10,0,5,5.773502692,0.589599089,0.084228441,13568542,35629964.09,94369048,9,94674498,31558166,54660330.45,94674479,9,94979794,31659931.33,54307688.08,94369048,305313,1,80,80,0.042114221,0.042114221,0,10,7.333333333,4.183300133,17.5,0,0,0,1,1,8.25,9,5,5840,4,305433,0,305433,305433,94369048,0,94369048,94369048,1
14859,29289779,2,1,0,0,0,0,0,0,0,0,0,0,0,0.102424808,14644889.5,20710984.38,29289767,12,29289767,29289767,0,29289767,29289767,0,0,0,0,0,0,40,20,0.068283206,0.034141603,0,0,0,0,0,0,0,0,1,0,0,0,0,63979,0,0,0,0,0,0,0,0,0,1
14860,2216918,8,4,716,1765,358,0,89.5,165.7217979,1765,0,441.25,882.5,1119.12123,5.412920099,201538,504000.4338,1679369,8,2216910,316701.4286,768783.6343,2054802,8,2216297,738765.6667,821621.2469,1679369,161177,0,168,96,3.608613399,1.8043067,0,1765,190.8461538,491.4318953,241505.3077,0,1,0,0,0,206.75,89.5,441.25,65177,2,0,0,0,0,0,0,0,0,1
14861,774045,0,3,0,0,0,0,0,0,0,0,0,0,0,3.875743658,387022.5,318714.9466,612388,161657,0,0,0,0,0,774045,387022.5,318714.9466,612388,161657,0,0,60,0,3.875743658,0,0,0,0,0,1,0,0,1,0,0,0,0,65177,0,0,0,0,0,0,0,0,0,1
14862,125258,3,3,0,0,0,0,0,0,0,0,0,0,0,47.90113206,25051.6,37873.97668,85569,2,39681,19840.5,28055.87576,39679,2,125258,62629,32818.23993,85835,39423,0,68,76,23.95056603,23.95056603,0,0,0,0,0,0,1,0,0,1,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
14863,251,2,1,0,0,0,0,0,0,0,0,0,0,0,11952.19124,125.5,166.1700936,243,8,243,243,0,243,243,0,0,0,0,0,0,40,20,7968.12749,3984.063745,0,0,0,0,0,0,0,0,1,0,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
14864,32170822,23,16,2274,871,988,0,98.86956522,280.8173629,422,0,54.4375,110.6550006,97.75939204,1.212278629,846600.5789,4835548.189,29868082,0,2302464,104657.4545,116628.3238,377734,0,32170822,2144721.467,7706169.598,29999673,268,0,468,336,0.714933551,0.497345079,0,988,78.625,223.2350363,49833.88141,0,1,0,0,0,80.64102564,98.86956522,54.4375,6916,18,2302472,0,2302472,2302472,29868082,0,29868082,29868082,1
14865,253,2,1,0,0,0,0,0,0,0,0,0,0,0,11857.70751,126.5,170.4127343,247,6,247,247,0,247,247,0,0,0,0,0,0,40,20,7905.13834,3952.56917,0,0,0,0,0,0,0,0,1,0,0,0,0,63369,0,0,0,0,0,0,0,0,0,1
14866,85376806,44,23,1766,1161,422,0,40.13636364,95.41746486,988,0,50.47826087,204.67599,34.28331578,0.78475646,1293587.97,6013226.843,38026766,6,85376796,1985506.884,7404844.936,38160243,6,55398805,2518127.5,8248856.008,38027039,6158,0,888,476,0.515362451,0.269394008,0,988,43.04411765,140.182124,19651.02788,0,1,0,0,0,43.68656716,40.13636364,50.47826087,7504,24,652950.75,956481.2167,2074954,22621,20691066.25,15790140.4,38026766,5527690,1
14867,22295,0,3,0,0,0,0,0,0,0,0,0,0,0,134.5593182,11147.5,15137.03486,21851,444,0,0,0,0,0,22295,11147.5,15137.03486,21851,444,0,0,60,0,134.5593182,0,0,0,0,0,1,0,0,1,0,0,0,0,7504,0,0,0,0,0,0,0,0,0,1
14868,326890,5,4,716,1765,358,0,143.2,196.0846756,1765,0,441.25,882.5,7589.709076,27.53219738,40861.25,75522.57678,164161,4,162717,40679.25,81207.89425,162491,5,326890,108963.3333,94365.21656,164601,8,0,108,96,15.29566521,12.23653217,0,1765,248.1,553.3751892,306224.1,0,1,0,0,0,275.6666667,143.2,441.25,65177,2,0,0,0,0,0,0,0,0,1
14869,555,4,1,0,0,0,0,0,0,0,0,0,0,0,9009.009009,138.75,231.9976652,485,0,555,185,260.5762844,485,15,0,0,0,0,0,0,80,20,7207.207207,1801.801802,0,0,0,0,0,0,0,0,1,0,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
14870,60888525,201,119,320,261133,32,0,1.592039801,6.975151347,5840,0,2194.394958,1193.349063,4293.961793,5.255505861,190873.1191,3348919.36,59816407,3,60888517,304442.585,4229339.148,59816407,3,60740869,514753.1271,5527554.394,60050222,14,0,4028,2396,3.301114619,1.954391242,0,5840,814.4953271,1284.679686,1650401.895,0,1,0,0,0,817.040625,1.592039801,2194.394958,5840,10,872236,0,872236,872236,59816407,0,59816407,59816407,1
14871,61017697,203,126,320,261280,32,0,1.57635468,6.942324811,5840,0,2073.650794,1184.837794,4287.280787,5.391878359,186029.564,3305947.039,59876158,0,61017689,302067.7673,4212532.223,59876158,2,60829127,486633.016,5371053.055,60056113,7,0,4068,2536,3.326903669,2.064974691,0,5840,792.7272727,1244.94887,1549897.688,0,1,0,0,0,795.1367781,1.57635468,2073.650794,5840,10,901205,0,901205,901205,59876158,0,59876158,59876158,1
14872,312600,5,4,716,1765,358,0,143.2,196.0846756,1765,0,441.25,882.5,7936.660269,28.79078695,39075,72182.08692,157408,5,155171,38792.75,77417.57562,154919,5,312600,104200,90245.56174,157953,11,0,108,96,15.99488164,12.79590531,0,1765,248.1,553.3751892,306224.1,0,1,0,0,0,275.6666667,143.2,441.25,65177,2,0,0,0,0,0,0,0,0,1
14873,542,4,1,0,0,0,0,0,0,0,0,0,0,0,9225.092251,135.5,225.451399,472,6,533,177.6666667,256.0748588,472,6,0,0,0,0,0,0,80,20,7380.073801,1845.01845,0,0,0,0,0,0,0,0,1,0,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
14874,1281022,5,5,556,262,278,0,111.2,152.266871,262,0,52.4,117.169962,638.5526556,7.806267184,142335.7778,245852.7923,709004,5,286097,71524.25,142857.2229,285810,5,1281022,320255.5,292136.5719,709004,7,0,108,116,3.903133592,3.903133592,0,278,74.36363636,127.42941,16238.25455,0,1,0,0,1,81.8,111.2,52.4,6432,2,0,0,0,0,0,0,0,0,1
14875,248,2,1,0,0,0,0,0,0,0,0,0,0,0,12096.77419,124,162.6345597,239,9,239,239,0,239,239,0,0,0,0,0,0,40,20,8064.516129,4032.258065,0,0,0,0,0,0,0,0,1,0,0,0,0,63978,0,0,0,0,0,0,0,0,0,1
14876,59993099,1,1,0,0,0,0,0,0,0,0,0,0,0,0.033337168,59993099,0,59993099,59993099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016668584,0.016668584,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,59993099,0,59993099,59993099,1
14877,161896,5,5,458,194,229,0,91.6,125.4284657,194,0,38.8,86.75943753,4027.27677,61.76804862,17988.44444,34263.37759,79158,6,78123,19530.75,38885.66259,77859,6,161896,40474,44124.57603,79713,6,0,108,116,30.88402431,30.88402431,0,229,59.27272727,101.917703,10387.21818,0,1,0,0,1,65.2,91.6,38.8,6432,2,0,0,0,0,0,0,0,0,1
14878,254,2,1,0,0,0,0,0,0,0,0,0,0,0,11811.02362,127,168.2914139,246,8,246,246,0,246,246,0,0,0,0,0,0,40,20,7874.015748,3937.007874,0,0,0,0,0,0,0,0,1,0,0,0,0,64046,0,0,0,0,0,0,0,0,0,1
14879,155235,0,2,0,0,0,0,0,0,0,0,0,0,0,12.88369247,155235,0,155235,155235,0,0,0,0,0,155235,155235,0,155235,155235,0,0,40,0,12.88369247,0,0,0,0,0,1,0,0,1,0,0,0,0,65177,0,0,0,0,0,0,0,0,0,1
14880,315398,5,4,716,1765,358,0,143.2,196.0846756,1765,0,441.25,882.5,7866.25153,28.53537435,39424.75,72855.36312,159256,5,156124,39031,77906.0684,155890,5,315398,105132.6667,91062.4959,159729,9,0,108,96,15.85298575,12.6823886,0,1765,248.1,553.3751892,306224.1,0,1,0,0,0,275.6666667,143.2,441.25,65177,2,0,0,0,0,0,0,0,0,1
14881,686,4,1,0,0,0,0,0,0,0,0,0,0,0,7288.629738,171.5,299.8027129,620,6,679,226.3333333,341.7343022,620,6,0,0,0,0,0,0,80,20,5830.90379,1457.725948,0,0,0,0,0,0,0,0,1,0,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
14882,82319624,14,6,24,32,10,0,1.714285714,3.582619828,27,0,5.333333333,10.72691319,0.680275216,0.242955434,4332611.789,13628220.43,56946271,5,82319614,6332278,16309066.43,57063103,5,61136188,12227237.6,25057189.4,56946506,21332,0,288,136,0.170068804,0.07288663,0,27,2.666666667,6.342975117,40.23333333,0,1,0,0,0,2.8,1.714285714,5.333333333,5840,4,2171003,3038316.216,4319417,22589,38988684,25395863.08,56946271,21031097,1
14883,22696,0,2,0,0,0,0,0,0,0,0,0,0,0,88.12125485,22696,0,22696,22696,0,0,0,0,0,22696,22696,0,22696,22696,0,0,40,0,88.12125485,0,0,0,0,0,1,0,0,1,0,0,0,0,5840,0,0,0,0,0,0,0,0,0,1
14884,5464656,5,5,554,262,277,0,110.8,151.7191484,262,0,52.4,117.169962,149.3232145,1.829941354,607184,1007167.519,2816986,2,1362520,340630,681170.0026,1362385,2,5464656,1366164,1150135.568,2816986,3658,0,108,116,0.914970677,0.914970677,0,277,74.18181818,127.1100454,16156.96364,0,1,0,0,1,81.6,110.8,52.4,6432,2,0,0,0,0,0,0,0,0,1
14885,241,2,1,0,0,0,0,0,0,0,0,0,0,0,12448.13278,120.5,157.6848122,232,9,232,232,0,232,232,0,0,0,0,0,0,40,20,8298.755187,4149.377593,0,0,0,0,0,0,0,0,1,0,0,0,0,65078,0,0,0,0,0,0,0,0,0,1
14886,604134,8,4,716,1765,358,0,89.5,165.7217979,1765,0,441.25,882.5,4106.704804,19.86314295,54921.27273,101354.8066,300362,6,604128,86304,169904.2909,448960,8,603314,201104.6667,86620.36485,301071,148269,0,168,96,13.2420953,6.621047648,0,1765,190.8461538,491.4318953,241505.3077,0,1,0,0,0,206.75,89.5,441.25,65177,2,0,0,0,0,0,0,0,0,1
14887,47202,0,2,0,0,0,0,0,0,0,0,0,0,0,42.37108597,47202,0,47202,47202,0,0,0,0,0,47202,47202,0,47202,47202,0,0,40,0,42.37108597,0,0,0,0,0,1,0,0,1,0,0,0,0,65177,0,0,0,0,0,0,0,0,0,1
14888,289123,3,3,0,0,0,0,0,0,0,0,0,0,0,20.75241333,57824.6,79401.21349,155107,4,134009,67004.5,94753.01579,134005,4,289123,144561.5,15336.43898,155406,133717,0,68,76,10.37620667,10.37620667,0,0,0,0,0,0,1,0,0,1,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
14889,260,2,1,0,0,0,0,0,0,0,0,0,0,0,11538.46154,130,171.119841,251,9,251,251,0,251,251,0,0,0,0,0,0,40,20,7692.307692,3846.153846,0,0,0,0,0,0,0,0,1,0,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
14890,285182,3,3,0,0,0,0,0,0,0,0,0,0,0,21.03919602,57036.4,77984.98375,144806,2,140370,70185,99253.75045,140368,2,285182,142591,3536.948119,145092,140090,0,68,76,10.51959801,10.51959801,0,0,0,0,0,0,1,0,0,1,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
14891,264,2,1,0,0,0,0,0,0,0,0,0,0,0,11363.63636,132,171.119841,253,11,253,253,0,253,253,0,0,0,0,0,0,40,20,7575.757576,3787.878788,0,0,0,0,0,0,0,0,1,0,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
14892,32545694,23,16,2146,871,918,0,93.30434783,260.53013,422,0,54.4375,110.6550006,92.70043527,1.198315206,856465.6316,4829893.273,29841741,5,2703936,122906.1818,153583.2415,535323,5,32545694,2169712.933,7699165.902,29998086,8,0,468,336,0.706698711,0.491616495,0,918,75.425,208.5989758,43513.53269,0,1,0,0,0,77.35897436,93.30434783,54.4375,7344,18,2703945,0,2703945,2703945,29841741,0,29841741,29841741,1
14893,307,2,1,0,0,0,0,0,0,0,0,0,0,0,9771.986971,153.5,205.7680733,299,8,299,299,0,299,299,0,0,0,0,0,0,40,20,6514.65798,3257.32899,0,0,0,0,0,0,0,0,1,0,0,0,0,63369,0,0,0,0,0,0,0,0,0,1
14894,52772315,48,25,1766,1097,422,0,36.79166667,91.95279972,918,0,43.88,182.4592009,54.25193115,1.383301074,732948.8194,3756947.493,29975987,2,52772307,1122815.043,4626251.035,29998558,2,22796049,949835.375,2347613.747,9359028,6973,0,968,516,0.909567829,0.473733244,0,918,38.68918919,128.1446021,16421.03906,0,1,0,0,0,39.21917808,36.79166667,43.88,7504,24,2496905.667,2496723.44,5015472,22614,15093773,12972916.44,29975987,6174038,1
14895,22322,0,3,0,0,0,0,0,0,0,0,0,0,0,134.3965594,11161,15423.41311,22067,255,0,0,0,0,0,22322,11161,15423.41311,22067,255,0,0,60,0,134.3965594,0,0,0,0,0,1,0,0,1,0,0,0,0,7504,0,0,0,0,0,0,0,0,0,1
14896,312311,5,4,716,1765,358,0,143.2,196.0846756,1765,0,441.25,882.5,7944.004534,28.81742878,39038.875,72043.4446,156979,6,155315,38828.75,77389.04449,154912,6,312311,104103.6667,90161.23393,157758,11,0,108,96,16.00968266,12.80774612,0,1765,248.1,553.3751892,306224.1,0,1,0,0,0,275.6666667,143.2,441.25,65177,2,0,0,0,0,0,0,0,0,1
14897,533,4,1,0,0,0,0,0,0,0,0,0,0,0,9380.863039,133.25,220.4319623,462,6,525,175,249.8539573,462,6,0,0,0,0,0,0,80,20,7504.690432,1876.172608,0,0,0,0,0,0,0,0,1,0,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
14898,119791383,267,135,10,1274,5,0,0.037453184,0.431928131,43,0,9.437037037,6.066309468,10.71863408,3.355834034,298731.6284,548425.5235,3917099,3,119431841,448991.8835,706483.5426,4105960,3,119791383,893965.5448,767643.3712,4046305,145187,0,5340,2700,2.228874843,1.12695919,0,43,3.186104218,5.667626971,32.12199548,0,0,0,1,0,3.194029851,0.037453184,9.437037037,64184,2,0,0,0,0,0,0,0,0,1
14899,8654433,19,15,454,3312,227,0,23.89473684,71.57350125,1330,0,220.8,326.4040441,435.1527131,3.928622476,262255.5455,857881.9202,4845202,3,3809225,211623.6111,351695.0707,1402264,3,8654433,618173.7857,1315011.891,4999326,782,0,388,316,2.195406678,1.733215798,0,1330,107.6,237.6775126,56490.6,0,1,0,0,0,110.7647059,23.89473684,220.8,6432,2,0,0,0,0,0,0,0,0,1
14900,331950,5,4,716,1765,358,0,143.2,196.0846756,1765,0,441.25,882.5,7474.017171,27.11251695,41493.75,76601.87508,166633,9,165299,41324.75,82366.37081,164874,10,331950,110650,95828.07825,167366,9,0,108,96,15.06250941,12.05000753,0,1765,248.1,553.3751892,306224.1,0,1,0,0,0,275.6666667,143.2,441.25,65177,2,0,0,0,0,0,0,0,0,1
14901,609,4,1,0,0,0,0,0,0,0,0,0,0,0,8210.180624,152.25,241.1215116,511,11,598,199.3333333,271.8608713,511,11,0,0,0,0,0,0,80,20,6568.144499,1642.036125,0,0,0,0,0,0,0,0,1,0,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
14902,116036564,25,14,897,3174,46,30,35.88,4.985980345,497,33,226.7142857,137.648621,35.08376894,0.336100955,3053593.789,8469033.379,40542643,5,115918197,4829924.875,10342654.41,40543204,5,116036564,8925889.538,12886231.51,40560413,541,0,200,112,0.21544933,0.120651625,30,497,102.6,121.8136029,14838.55385,0,0,0,0,0,105.2307692,35.88,226.7142857,-1,25,1480931.833,1851088.053,4795221,12760,17838767.83,14662986.1,40542643,6206731,1
14903,2068,1,2,37,403,37,37,37,0,366,37,201.5,232.638131,212765.9574,1450.676983,1034,1455.225756,2063,5,0,0,0,0,0,2068,2068,0,2068,2068,0,8,16,483.5589942,967.1179884,37,366,119.25,164.5,27060.25,0,0,0,0,2,159,37,201.5,-1,1,0,0,0,0,0,0,0,0,1
14904,210843,5,5,1126,559,563,0,225.2,308.3677999,559,0,111.8,249.9923999,7991.728442,47.42865545,23427,45578.82272,103878,3,104242,26060.5,51999.72843,104060,3,210843,52710.75,59307.29376,104386,9,0,108,116,23.71432772,23.71432772,0,563,153.1818182,262.3561771,68830.76364,0,1,0,0,1,168.5,225.2,111.8,6756,2,0,0,0,0,0,0,0,0,1
14905,1320,2,1,0,0,0,0,0,0,0,0,0,0,0,2272.727273,660,926.3098834,1315,5,1315,1315,0,1315,1315,0,0,0,0,0,0,40,20,1515.151515,757.5757576,0,0,0,0,0,0,0,0,1,0,0,0,0,63681,0,0,0,0,0,0,0,0,0,1
14906,244982,5,4,1740,856,870,0,348,476.518625,856,0,214,428,10596.6969,36.73739295,30622.75,56515.54911,123715,5,121256,30314,60430.13855,120959,7,244982,81660.66667,70738.97598,124329,6,0,108,96,20.40966275,16.3277302,0,870,259.6,418.0130779,174734.9333,0,1,0,0,0,288.4444444,348,214,6960,2,0,0,0,0,0,0,0,0,1
14907,1450,1,1,0,0,0,0,0,0,0,0,0,0,0,1379.310345,1450,0,1450,1450,0,0,0,0,0,0,0,0,0,0,0,20,20,689.6551724,689.6551724,0,0,0,0,0,0,0,0,1,1,0,0,0,63384,0,0,0,0,0,0,0,0,0,1
14908,3193,1,1,0,0,0,0,0,0,0,0,0,0,0,626.3701848,3193,0,3193,3193,0,0,0,0,0,0,0,0,0,0,0,20,20,313.1850924,313.1850924,0,0,0,0,0,0,0,0,1,1,0,0,0,63384,0,0,0,0,0,0,0,0,0,1
14909,286320,5,5,1170,600,585,0,234,320.4176961,600,0,120,268.3281573,6181.894384,34.92595697,31813.33333,44421.30908,103647,6,162350,40587.5,49065.43608,103757,295,286320,71580,75381.67309,162588,8,0,108,116,17.46297849,17.46297849,0,600,160.9090909,275.6158394,75964.09091,0,1,0,0,1,177,234,120,6435,2,0,0,0,0,0,0,0,0,1
14910,1817,2,1,0,0,0,0,0,0,0,0,0,0,0,1651.073198,908.5,1269.256672,1806,11,1806,1806,0,1806,1806,0,0,0,0,0,0,40,20,1100.715465,550.3577325,0,0,0,0,0,0,0,0,1,0,0,0,0,63640,0,0,0,0,0,0,0,0,0,1
14911,294872,5,3,1844,344,922,0,368.8,505.000198,344,0,114.6666667,198.6084926,7420.168751,27.13041591,42124.57143,58919.34793,129329,8,121222,30305.5,60387.17911,120886,8,294872,147436,24818.03381,164985,129887,0,108,76,16.95650994,10.17390597,0,922,243.1111111,401.0263222,160822.1111,0,1,0,0,0,273.5,368.8,114.6666667,7376,2,0,0,0,0,0,0,0,0,1
14912,389,2,1,0,0,0,0,0,0,0,0,0,0,0,7712.082262,194.5,262.3366158,380,9,380,380,0,380,380,0,0,0,0,0,0,40,20,5141.388175,2570.694087,0,0,0,0,0,0,0,0,1,0,0,0,0,63896,0,0,0,0,0,0,0,0,0,1
14913,75534641,265,121,337736,1386,1460,0,1274.475472,416.2768059,933,0,11.45454545,90.08181466,4489.622185,5.110238096,196193.8727,2716542.927,52619562,4,75489663,285945.6932,3286453.873,52747570,4,75534641,629455.3417,4856111.953,52619937,15134,0,5308,2928,3.508324081,1.601914015,0,1460,876.2842377,682.8890031,466337.3905,0,1,0,0,0,878.5544041,1274.475472,11.45454545,65535,252,168954,152773.3216,328125,23504,21695745.33,26793409.52,52619562,5412274,1
14914,246,1,1,0,0,0,0,0,0,0,0,0,0,0,8130.081301,246,0,246,246,0,0,0,0,0,0,0,0,0,0,0,20,20,4065.04065,4065.04065,0,0,0,0,0,0,0,0,1,1,0,0,0,62854,0,0,0,0,0,0,0,0,0,1
14915,10041846,152,82,2744,157744,933,0,18.05263158,113.0413855,8760,0,1923.707317,1449.124457,15981.92205,23.30248841,43098.0515,465749.8213,7062092,0,10041842,66502.2649,578675.4667,7062092,0,2603244,32138.81481,117088.385,694511,4,0,3664,1656,15.13665914,8.165829271,0,8760,682.9276596,1250.517086,1563792.982,0,1,0,0,0,685.8461538,18.05263158,1923.707317,5752,6,0,0,0,0,0,0,0,0,1
14916,3221,1,1,0,0,0,0,0,0,0,0,0,0,0,620.9251785,3221,0,3221,3221,0,0,0,0,0,0,0,0,0,0,0,20,20,310.4625893,310.4625893,0,0,0,0,0,0,0,0,1,1,0,0,0,62854,0,0,0,0,0,0,0,0,0,1
14917,100593,0,3,0,0,0,0,0,0,0,0,0,0,0,29.82314873,50296.5,70780.68169,100346,247,0,0,0,0,0,100593,50296.5,70780.68169,100346,247,0,0,60,0,29.82314873,0,0,0,0,0,1,0,0,1,0,0,0,0,5752,0,0,0,0,0,0,0,0,0,1
14918,29701414,2,1,0,0,0,0,0,0,0,0,0,0,0,0.101005292,14850707,21002057.11,29701404,10,29701404,29701404,0,29701404,29701404,0,0,0,0,0,0,40,20,0.067336861,0.033668431,0,0,0,0,0,0,0,0,1,0,0,0,0,64235,0,0,0,0,0,0,0,0,0,1
14919,29639839,6,3,716,0,358,0,119.3333333,184.8704051,0,0,0,0,24.15667642,0.303645374,3704979.875,10299341.23,29193201,6,29639830,5927966,13165067.19,29478023,6,446638,223319,88183.28668,285674,160964,0,128,76,0.202430249,0.101215125,0,358,71.6,150.9460536,22784.71111,0,1,0,0,0,79.55555556,119.3333333,0,65177,2,0,0,0,0,0,0,0,0,1
14920,27206784,249,92,315512,1484,1460,0,1267.116466,410.6593323,933,0,16.13043478,104.6951847,11651.35872,12.53363867,80019.95294,567914.4376,8497018,0,27168668,109551.0806,673505.666,8687886,0,27206784,298975.6484,1108912.531,8497387,15446,0,4988,2012,9.152129116,3.381509553,0,1460,926.8888889,660.6110336,436406.9378,0,1,0,0,0,929.6070381,1267.116466,16.13043478,65535,238,530324.5,715365.0813,1036164,24485,7081400.5,2001985.468,8497018,5665783,1
14921,240,1,1,0,0,0,0,0,0,0,0,0,0,0,8333.333333,240,0,240,240,0,0,0,0,0,0,0,0,0,0,0,20,20,4166.666667,4166.666667,0,0,0,0,0,0,0,0,1,1,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
14922,9181592,128,70,2940,156284,933,0,22.96875,124.70576,5840,0,2232.628571,1576.602752,17341.65491,21.56488766,46607.06599,291048.3834,3929124,2,9181586,72295.95276,378504.8496,4100061,5,5252468,76122.72464,190152.0393,886668,5,0,2568,1416,13.94093748,7.623950182,0,5840,800.120603,1412.56975,1995353.299,0,1,0,0,0,804.1616162,22.96875,2232.628571,5850,6,0,0,0,0,0,0,0,0,1
14923,3226,1,1,0,0,0,0,0,0,0,0,0,0,0,619.9628022,3226,0,3226,3226,0,0,0,0,0,0,0,0,0,0,0,20,20,309.9814011,309.9814011,0,0,0,0,0,0,0,0,1,1,0,0,0,64240,0,0,0,0,0,0,0,0,0,1
